Endings,Hash Function,Noise Removal,Ellapsed Time,Join Type,Add/Sub,Q_Error,Count
"['parentCountry', 'nationality']",IndipendentHashFunction,amin,1105400629,object object,True,0.5146702677149488,250501
"['parentCountry', 'nationality']",IndipendentHashFunction,median,1108172807,object object,True,0.9831559287488424,8694
"['parentCountry', 'nationality']",IndipendentHashFunction,median,1077607786,object object,True,0.8386619289890845,83274
"['parentCountry', 'nationality']",IndipendentHashFunction,median,1089726474,object object,True,0.5238285291371046,245774
"['parentCountry', 'nationality']",IndipendentHashFunction,median,1108892990,object object,True,0.7203969419505334,144316
"['parentCountry', 'nationality']",IndipendentHashFunction,median,1098520497,object object,True,0.5305746823573175,242292
"['parentCountry', 'nationality']",IndipendentHashFunction,No,1071708774,object object,True,0.47696581974867575,269962
"['parentCountry', 'nationality']",IndipendentHashFunction,No,1069217982,object object,True,0.3502284237405695,335377
"['parentCountry', 'nationality']",IndipendentHashFunction,No,1071383573,object object,True,0.38483684848860594,317514
"['parentCountry', 'nationality']",IndipendentHashFunction,No,1156109149,object object,True,0.6050129227001663,203871
"['parentCountry', 'nationality']",IndipendentHashFunction,No,1108051381,object object,True,0.6544059239052517,178377
"['parentCountry', 'nationality']",IndipendentHashFunction,amin,801037103,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,amin,807971258,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,amin,791063097,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,amin,800395390,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,amin,803241508,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,median,834414969,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,median,819479190,object object,False,0.06393927299640025,549148
"['parentCountry', 'nationality']",IndipendentHashFunction,median,819060755,object object,False,0.09544973708989317,565412
"['parentCountry', 'nationality']",IndipendentHashFunction,median,803631088,object object,False,0.2068639493476652,622918
"['parentCountry', 'nationality']",IndipendentHashFunction,median,822177790,object object,False,0.1561709283807295,596753
"['parentCountry', 'nationality']",IndipendentHashFunction,No,817630312,object object,False,0.08956961789881157,562377
"['parentCountry', 'nationality']",IndipendentHashFunction,No,847911180,object object,False,0.13827870408760312,587518
"['parentCountry', 'nationality']",IndipendentHashFunction,No,831074666,object object,False,0.09350067616527107,564406
"['parentCountry', 'nationality']",IndipendentHashFunction,No,835856633,object object,False,0.06718254137395233,550822
"['parentCountry', 'nationality']",IndipendentHashFunction,No,844508470,object object,False,0.06393927299640025,549148
